avg_fitness
4.326482824042788025e+02
3.950485953818097755e+02
3.950485953818097755e+02
3.950485953818097755e+02
3.950485953818097755e+02
3.949737210987842104e+02
3.933527578025864955e+02
3.933527578025864955e+02
3.933527578025864955e+02
3.933527578025864955e+02
3.933527578025864955e+02
3.926781982946877179e+02
3.926781982946877179e+02
3.926781982946877179e+02
3.926781982946877179e+02
3.926781982946877179e+02
3.926781982946877179e+02
3.916622473291737379e+02
3.916622473291737379e+02
3.916622473291737379e+02
3.916622473291737379e+02
3.913133634407496970e+02
3.913133634407496970e+02
3.913133634407496970e+02
3.913133634407496970e+02
3.913133634407496970e+02
3.908922415144501770e+02
3.908922415144501770e+02
3.908922415144501770e+02
3.908922415144501770e+02
3.908569220582687649e+02
3.904508415161337211e+02
3.904508415161337211e+02
3.904508415161337211e+02
3.885220404322052445e+02
3.885220404322052445e+02
3.885220404322052445e+02
3.866222905406906989e+02
3.866222905406906989e+02
3.866222905406906989e+02
3.860958715783896764e+02
3.860958715783896764e+02
3.860958715783896764e+02
3.860561115624257695e+02
3.860561115624257695e+02
3.828902945071093882e+02
3.828902945071093882e+02
3.828902945071093882e+02
3.828902945071093882e+02
3.828902945071093882e+02
3.828902945071093882e+02
3.828902945071093882e+02
3.813263959857411010e+02
3.804490402936150417e+02
3.804490402936150417e+02
3.804490402936150417e+02
3.804490402936150417e+02
3.792886800906930489e+02
3.773704018953954460e+02
3.773704018953954460e+02
3.766863704031304110e+02
3.766157689521016323e+02
3.750558160201325109e+02
3.750340500664926253e+02
3.750340500664926253e+02
3.750340500664926253e+02
3.750340500664926253e+02
3.747701493915901665e+02
3.747670339933102355e+02
3.738040760678793504e+02
3.738040760678793504e+02
3.731532004575356041e+02
3.731532004575356041e+02
3.731532004575356041e+02
3.713886619363822774e+02
3.713886619363822774e+02
3.703017454503742556e+02
3.688714162833362593e+02
3.685767079363419612e+02
3.677462308459718656e+02
3.677462308459718656e+02
3.677462308459718656e+02
3.676753482323869662e+02
3.676753482323869662e+02
3.676753482323869662e+02
3.665300731201926396e+02
3.659915950484491987e+02
3.658032530064825210e+02
3.643847113836975495e+02
3.630847705446278155e+02
3.630476674024387762e+02
3.627739029248998008e+02
3.622645969637632106e+02
3.603206817286841783e+02
3.601234943995772824e+02
3.600008413984838285e+02
3.599929586515254414e+02
3.599929586515254414e+02
3.594882525265928734e+02
3.594882525265928734e+02
3.588931881918463773e+02
3.588607403979178230e+02
3.588607403979178230e+02
3.586878491248813248e+02
3.586878491248813248e+02
3.584691583639113333e+02
3.584691583639113333e+02
3.570756320409336126e+02
3.570653125276585911e+02
3.564515424531397798e+02
3.558212152117484379e+02
3.553302677607350688e+02
3.540828796161531500e+02
3.539523378689084439e+02
3.532566222613232298e+02
3.532336939960193263e+02
3.528923068528879980e+02
3.523292074138961993e+02
3.523286076735424786e+02
3.523159066959194661e+02
3.523141688310524273e+02
3.523121281465115544e+02
3.522909343348614470e+02
3.522907512313289544e+02
3.516393954970624236e+02
3.514854419309303921e+02
3.509459028368659119e+02
3.507614421483813203e+02
3.507595670428955259e+02
3.507497997916254917e+02
3.507486294943446410e+02
3.506446464634352651e+02
3.505972038156913300e+02
3.504753028668164916e+02
3.503136631939539711e+02
3.503132913788352312e+02
3.501692421624105691e+02
3.494102037935812177e+02
3.493946127476466472e+02
3.488392924975979668e+02
3.484961208668426025e+02
3.483824347426439658e+02
3.483799101509236493e+02
3.483230102154547581e+02
3.482713798803895884e+02
3.482084858611504501e+02
3.481927286533231722e+02
3.481902154726506637e+02
3.481768740546507388e+02
3.481674202231509412e+02
3.481639015841247442e+02
3.480718702481078139e+02
3.480398282578843236e+02
3.478094490134719194e+02
3.477905362184874889e+02
3.477758886515592849e+02
3.474340109116857889e+02
3.474234185383804174e+02
3.474159711557690002e+02
3.474104619676699031e+02
3.474061110740606182e+02
3.474026667654100038e+02
3.473998586241704061e+02
3.473967831864494542e+02
3.473950564402312011e+02
3.473936812578491526e+02
3.473913153278617756e+02
3.473904409567150537e+02
3.456945843047455469e+02
3.456895525215561520e+02
3.456891075481174198e+02
3.441858165257653468e+02
3.441805983941796967e+02
3.441785144404024095e+02
3.441780921527920896e+02
3.441779469374612859e+02
3.441778308115411278e+02
3.438229979937311214e+02
3.438223582183265989e+02
3.438220333387499181e+02
3.438184598983427804e+02
3.429623979330345378e+02
3.429620500622366990e+02
3.429594124381955567e+02
3.428784963949466942e+02
3.428783325038592125e+02
3.428771989736096089e+02
3.428767797539703110e+02
3.428749276807499200e+02
3.428741922461903187e+02
3.426070691599618954e+02
3.426054570456413444e+02
3.426051073562551892e+02
3.425539848369106153e+02
3.425533437839499697e+02
3.418099829766777589e+02
3.418089187096877595e+02
3.418000254904815733e+02
3.417999392731344983e+02
3.417991358120472682e+02
3.417423220770286889e+02
3.417377687064764018e+02
3.417344992487145419e+02
3.416974373130080380e+02
3.416593623499792898e+02
3.416571573292902713e+02
3.416551041180969719e+02
3.416537805438922533e+02
3.416261432556938757e+02
3.416253320307804984e+02
3.416116585546000692e+02
3.411140787367402254e+02
3.411117757392041199e+02
3.411114588656610067e+02
3.411110621068889373e+02
3.411108617685580384e+02
3.410893977074791792e+02
3.410892302538160266e+02
3.410857962109381560e+02
3.410831388985889134e+02
3.407818980806479772e+02
3.407558033918627984e+02
3.407545334489826701e+02
3.407535327988353515e+02
3.407527420918755183e+02
3.405046606610645199e+02
3.405040479508095927e+02
3.405036529402715928e+02
3.404938657748804189e+02
3.404936153499006082e+02
3.396664871322082035e+02
3.391930717494348642e+02
3.391929445909673859e+02
3.391379013450532511e+02
3.391085441607434063e+02
3.390855105136922703e+02
3.390854586985274750e+02
3.390854172762598182e+02
3.390853841575601564e+02
3.388102661142822853e+02
3.388102449359320190e+02
3.387456482317354585e+02
3.386762714975257040e+02
3.386312309287628182e+02
3.386055910413176093e+02
3.385707937245511516e+02
3.385576013944829583e+02
3.385472301481878503e+02
3.381756986040854827e+02
3.381688091361674537e+02
3.381631344595591600e+02
3.381584640585987245e+02
3.376609079402374505e+02
3.376577732723479244e+02
3.376552185997101105e+02
3.376350733592349798e+02
3.376333919781824306e+02
3.375873042689867134e+02
3.375862079750801286e+02
3.375853249145191626e+02
3.375843646171496175e+02
3.375298104738658935e+02
3.373906003640775566e+02
3.373902278953976293e+02
3.373899331955179832e+02
3.373896970076056050e+02
3.373895077824219015e+02
3.373551786623190765e+02
3.373548833435316396e+02
3.373546639487607877e+02
3.373544992288287290e+02
3.373543743648559143e+02
3.373542788986274559e+02
3.373542053582519316e+02
3.373541384203292637e+02
3.373540920741842797e+02
3.373540449387872968e+02
3.373540175575526519e+02
3.373539959568892641e+02
3.373539788711367464e+02
3.373539626380360801e+02
3.373539518826722201e+02
3.373539433294463379e+02
3.372371056977289072e+02
3.372370982283449621e+02
3.372370911320050482e+02
3.372370876780016147e+02
3.372033934924243681e+02
3.372033903543788824e+02
3.372033885944922531e+02
3.372033871224232939e+02
3.372033830255625162e+02
3.368272191080097286e+02
3.368204323292582103e+02
3.368204317545578874e+02
3.368204312949519590e+02
3.368204309273660328e+02
3.368204306333603881e+02
3.367668939922463665e+02
3.364823936329889307e+02
3.361983249694639539e+02
3.359792908818962474e+02
3.358331840018797720e+02
3.357460160661193527e+02
3.357000186982468790e+02
3.356803002956895057e+02
3.356761712408097651e+02
3.356761710392232771e+02
3.356761708501651356e+02
3.356761707249418123e+02
3.356619748884939440e+02
3.356481807102009043e+02
3.356383901807611778e+02
3.356313601971664298e+02
3.356262522200574949e+02
3.356224971315531889e+02
3.356197055395161897e+02
3.355815900974749866e+02
3.355799996675328316e+02
3.355787831972854747e+02
3.355778457872154377e+02
3.355771187616015254e+02
3.355765518042954909e+02
3.355761076245635763e+02
3.355757582886797650e+02
3.355754826654062981e+02
3.355752646280463978e+02
3.355750917734525274e+02
3.355749544980087080e+02
3.355748453229431334e+02
3.355747583958864766e+02
3.355746891185637537e+02
3.355746338658748300e+02
3.355745897719933168e+02
3.355745540071516757e+02
3.355745258868500400e+02
3.355745034189915827e+02
3.353271649307143321e+02
3.353060428805227957e+02
3.352942850338877179e+02
3.352881800635173590e+02
3.343230509597844389e+02
3.343221726726720249e+02
3.343221679796369585e+02
3.343221642260078283e+02
3.343183949739492391e+02
3.343154204302664425e+02
3.343143990461543922e+02
3.343143975094407665e+02
3.343141707108910623e+02
3.343141697275178217e+02
3.343141689408543584e+02
3.343141683115461547e+02
3.343141678081138934e+02
3.343141674053773613e+02
3.341256470935060747e+02
3.341255031564609226e+02
3.341254072452557011e+02
3.338739515245391090e+02
3.338739078703790142e+02
3.338738779895562061e+02
3.338738573119384228e+02
3.338382142343531314e+02
3.338382039745310976e+02
3.338381966125227223e+02
3.336666248473154610e+02
3.336666202896118421e+02
3.336666173655856937e+02
3.336666150919747906e+02
3.336666134249294942e+02
3.336666121494131971e+02
3.336666111661965601e+02
3.336666104034287628e+02
3.336666098084500618e+02
3.336666093422177823e+02
3.336666089754722861e+02
3.336666086860697646e+02
3.336666084571037914e+02
3.336666082755669436e+02
3.336666081313844074e+02
3.336666080167084374e+02
3.336666079253963630e+02
3.336666078526212686e+02
3.336666077945768052e+02
3.336666077161240196e+02
3.336666076791373143e+02
3.336666076495941411e+02
3.323697868324370575e+02
3.323697868135718068e+02
3.323697867984917025e+02
3.323697867864353839e+02
3.323697867767951379e+02
3.323697867690862040e+02
3.323697867629210236e+02
3.323697867579902550e+02
3.323697867540464586e+02
3.323697867508918762e+02
3.323697867483686537e+02
3.323697867463502575e+02
3.323415173834195002e+02
3.323415173821279609e+02
3.323415173810947749e+02
3.323415173802682716e+02
3.323415173796070690e+02
3.323373937961922024e+02
3.323254649682929767e+02
3.323254649679544173e+02
3.323248866421903926e+02
3.323227923859357134e+02
3.323227923857623978e+02
3.323227923856237567e+02
3.323227923855128552e+02
3.323227923854240657e+02
3.323227923853531252e+02
3.323227923852963954e+02
3.323227923852509207e+02
3.323227923852145977e+02
3.323215053881802419e+02
3.323207630448016516e+02
3.323204089075447314e+02
3.323202786442891465e+02
3.323202721640734012e+02
3.323202721640638515e+02
3.323201740852667285e+02
3.323200500693095591e+02
3.323199510105607146e+02
3.323198718621407011e+02
3.323198086064992935e+02
3.323197580423688464e+02
3.323197176169105660e+02
3.323196852930859677e+02
3.323196594446134782e+02
3.323196387726113699e+02
3.323196222393464154e+02
3.323196090155099114e+02
3.323195984382170991e+02
3.323195899775196835e+02
3.323195832096893696e+02
3.323195777958908366e+02
3.323195734651499720e+02
3.323195700007480013e+02
3.323195672293485359e+02
3.323195650083910664e+02
3.323195632348079585e+02
3.323195618158575257e+02
3.323195606808103548e+02
3.323195597727856807e+02
3.323195590463744793e+02
3.323195584652507364e+02
3.323195580003552436e+02
3.323195576284410322e+02
3.323195573309110955e+02
3.323195570928880898e+02
3.323195569022678910e+02
3.323195567499339518e+02
3.323195566280670050e+02
3.323195565305736068e+02
3.323195564525789791e+02
